d,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,day_of_week,is_weekend,is_holiday,sell_price,price_lag_7,price_change_7,lag_7,lag_28,rolling_mean_7,rolling_mean_28,rolling_std_28,sales
1704,3,9,2015,0,0,0,0,0,0,0,3,0,0,0.57,0.57,0.0,0.0,0.0,0.14285714285714285,0.17857142857142858,0.7723735149271186,0
1482,5,2,2015,4,4,0,0,0,0,0,5,0,1,1.38,1.38,0.0,0.0,0.0,0.8571428571428571,0.6785714285714286,1.4670093394782453,0
1136,2,3,2014,0,0,0,0,1,1,1,2,0,0,2.98,2.98,0.0,0.0,0.0,0.0,0.21428571428571427,0.4986754943620638,0
1217,6,5,2014,0,0,0,0,0,0,0,6,0,0,2.38,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0
941,3,8,2013,0,0,0,0,0,0,0,3,0,0,6.97,6.97,0.0,0.0,0.0,0.14285714285714285,0.25,0.44095855184409843,1
553,7,8,2012,0,0,0,0,1,1,1,7,1,0,3.97,3.97,0.0,1.0,1.0,0.7142857142857143,0.7857142857142857,0.6299407883487126,0
1389,3,11,2014,0,0,0,0,0,0,0,3,0,0,10.97,10.97,0.0,2.0,0.0,1.8571428571428572,1.6428571428571428,1.5205818991982356,2
105,7,5,2011,0,0,0,0,0,1,0,7,1,0,6.48,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0
232,1,9,2011,0,0,0,0,0,0,0,1,1,0,5.67,5.67,0.0,1.0,0.0,0.14285714285714285,0.4642857142857143,0.6929348671835832,0
1162,7,4,2014,0,0,0,0,1,0,0,7,1,0,3.97,3.97,0.0,0.0,1.0,0.14285714285714285,0.39285714285714285,0.5669467095138415,0
458,3,4,2012,0,0,0,0,0,0,0,3,0,0,3.97,3.97,0.0,0.0,1.0,0.2857142857142857,1.0357142857142858,1.201300001299298,1
1678,5,9,2015,0,0,0,0,1,0,1,5,0,0,0.97,0.97,0.0,2.0,3.0,1.2857142857142858,1.6071428571428572,1.2274419565151566,3
1608,5,6,2015,0,0,0,0,0,0,0,5,0,0,2.73,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0
1726,4,10,2015,0,0,0,0,0,0,0,4,0,0,2.5,2.5,0.0,0.0,2.0,1.1428571428571428,0.8571428571428571,1.6714217880746918,0
542,3,7,2012,0,0,0,0,0,0,0,3,0,0,9.88,9.88,0.0,1.0,2.0,1.5714285714285714,3.0,2.9186501192363767,2
1308,6,8,2014,0,0,0,0,0,0,0,6,0,0,1.0,1.0,0.0,3.0,2.0,4.0,2.6785714285714284,2.4502996253454916,1
969,3,9,2013,0,0,0,0,0,0,0,3,0,0,6.98,6.98,0.0,3.0,5.0,2.4285714285714284,3.25,1.974372849324094,0
1073,2,1,2014,0,0,0,0,1,1,1,2,0,0,2.22,2.22,0.0,0.0,1.0,0.14285714285714285,0.39285714285714285,0.7373267889143814,3
15,1,2,2011,0,0,0,0,0,1,1,1,1,0,3.18,3.18,0.0,2.0,,2.2857142857142856,,,1
994,7,10,2013,0,0,0,0,0,0,0,7,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
1201,4,5,2014,0,0,0,0,0,1,0,4,0,0,11.97,11.97,0.0,0.0,0.0,0.0,0.03571428571428571,0.1889822365046137,0
675,3,12,2012,0,0,0,0,1,1,1,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1669,3,8,2015,0,0,0,0,0,0,0,3,0,0,3.0,3.0,0.0,3.0,0.0,6.857142857142857,5.857142857142857,6.0228840496170974,0
200,4,8,2011,0,0,0,0,0,0,0,4,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1754,4,11,2015,0,0,0,0,0,0,0,4,0,0,4.88,4.88,0.0,1.0,2.0,1.1428571428571428,1.3928571428571428,1.4991179064218059,0
762,6,2,2013,0,0,0,0,0,0,0,6,0,0,1.88,1.88,0.0,0.0,0.0,0.42857142857142855,0.35714285714285715,0.6214848238238695,1
1406,6,12,2014,0,0,0,0,1,0,0,6,0,0,1.78,1.78,0.0,4.0,4.0,2.0,2.5,2.0816659994661326,5
526,1,7,2012,0,0,0,0,1,1,0,1,1,0,6.97,6.97,0.0,0.0,0.0,0.0,0.07142857142857142,0.26226526415648105,0
1113,7,2,2014,2,2,0,0,0,0,1,7,1,1,6.98,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0
992,5,10,2013,0,0,0,0,0,0,0,5,0,0,1.74,1.74,0.0,1.0,0.0,0.5714285714285714,0.2857142857142857,0.5998236072282913,0
967,1,9,2013,0,0,0,0,0,0,0,1,1,0,2.5,2.5,0.0,6.0,0.0,2.7142857142857144,2.0714285714285716,2.4784787961282104,0
956,4,9,2013,0,0,0,0,1,0,0,4,0,0,7.97,7.97,0.0,1.0,0.0,0.5714285714285714,0.4642857142857143,0.692934867183583,0
359,2,1,2012,0,0,0,0,0,0,0,2,0,0,2.97,2.97,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.6341264874742283,1
1835,1,2,2016,0,0,0,0,1,1,1,1,1,0,5.47,5.47,0.0,0.0,0.0,0.14285714285714285,0.25,0.5853140973807076,2
1685,5,9,2015,0,0,0,0,1,1,1,5,0,0,1.98,1.98,0.0,0.0,0.0,0.8571428571428571,0.8214285714285714,1.1564175661505622,0
1563,2,5,2015,11,2,0,0,1,0,0,2,0,1,4.73,4.73,0.0,0.0,0.0,0.2857142857142857,0.17857142857142858,0.47559486560567116,0
373,2,2,2012,1,1,0,0,1,1,1,2,0,1,3.24,3.24,0.0,0.0,1.0,0.7142857142857143,0.5714285714285714,0.9200874124564722,1
411,5,3,2012,0,0,0,0,0,0,1,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1648,3,8,2015,0,0,0,0,1,1,1,3,0,0,2.28,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0
111,6,5,2011,0,0,0,0,0,0,0,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
565,5,8,2012,0,0,0,0,0,1,1,5,0,0,0.93,0.93,0.0,2.0,0.0,2.857142857142857,3.4285714285714284,2.6447512160331823,0
902,6,7,2013,0,0,0,0,0,0,0,6,0,0,2.5,2.5,0.0,2.0,0.0,1.2857142857142858,0.5357142857142857,1.3466595945123179,1
812,7,4,2013,0,0,0,0,0,0,0,7,1,0,3.97,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0
25,4,2,2011,0,0,0,0,0,0,0,4,0,0,,,,0.0,,0.0,,,0
1527,1,4,2015,0,0,0,0,1,0,0,1,1,0,1.98,1.98,0.0,2.0,0.0,0.8571428571428571,0.8571428571428571,1.0079052613579298,0
1614,4,6,2015,0,0,0,0,0,0,0,4,0,0,2.18,2.18,0.0,0.0,0.0,1.1428571428571428,0.9285714285714286,1.0515798142890085,0
744,2,2,2013,0,0,0,0,1,0,0,2,0,0,2.0,2.0,0.0,0.0,0.0,0.2857142857142857,0.25,0.5853140973807089,0
1465,2,2,2015,1,1,0,0,1,1,0,2,0,1,2.96,2.96,0.0,10.0,9.0,8.857142857142858,7.5,5.467073155618908,9
841,1,5,2013,0,0,0,0,0,0,0,1,1,0,2.77,2.77,0.0,0.0,0.0,0.8571428571428571,0.2857142857142857,0.9759000729485328,0
868,7,6,2013,0,0,0,0,0,0,1,7,1,0,7.24,7.24,0.0,0.0,0.0,0.0,0.03571428571428571,0.18898223650461052,0
718,4,1,2013,0,0,0,0,0,1,1,4,0,0,6.48,6.48,0.0,2.0,2.0,4.857142857142857,4.214285714285714,2.393774995725108,3
1018,3,11,2013,23,3,0,0,0,1,1,3,0,1,2.94,2.94,0.0,0.0,0.0,0.0,0.2857142857142857,0.5998236072282904,1
1793,1,12,2015,0,0,0,0,0,0,0,1,1,0,2.18,2.18,0.0,0.0,0.0,0.14285714285714285,0.17857142857142858,0.3900210277874806,0
222,5,9,2011,0,0,0,0,1,1,0,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1494,3,3,2015,0,0,0,0,1,0,1,3,0,0,5.97,5.97,0.0,0.0,0.0,0.7142857142857143,0.4642857142857143,0.6372477195601912,0
1626,2,7,2015,0,0,0,0,0,1,1,2,0,0,2.84,2.84,0.0,0.0,0.0,0.2857142857142857,0.5,0.6938886664887105,0
1846,5,2,2016,5,4,0,0,0,0,0,5,0,1,3.0,3.0,0.0,0.0,5.0,0.0,0.17857142857142858,0.9449111825230748,0
507,3,6,2012,0,0,0,0,0,0,0,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1389,3,11,2014,0,0,0,0,0,0,0,3,0,0,2.88,2.88,0.0,1.0,2.0,0.8571428571428571,0.4642857142857143,0.7926581093427842,0
1707,6,10,2015,0,0,0,0,1,1,0,6,0,0,2.97,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0
286,6,11,2011,0,0,0,0,1,0,0,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
359,2,1,2012,0,0,0,0,0,0,0,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
688,2,12,2012,26,4,0,0,0,0,0,2,0,1,2.96,2.96,0.0,6.0,4.0,4.571428571428571,3.142857142857143,2.414681724511087,0
150,3,6,2011,0,0,0,0,0,0,0,3,0,0,9.88,9.88,0.0,3.0,0.0,1.7142857142857142,2.4285714285714284,1.9134721480532852,4
594,6,9,2012,0,0,0,0,0,1,0,6,0,0,1.97,1.97,0.0,0.0,0.0,0.42857142857142855,0.5,0.693888666488711,1
1380,1,11,2014,0,0,0,0,1,0,1,1,1,0,3.97,3.97,0.0,0.0,0.0,0.42857142857142855,0.6428571428571429,0.9511897312113424,1
48,6,3,2011,6,2,0,0,0,0,0,6,0,1,,,,0.0,0.0,0.0,0.0,0.0,0
382,4,2,2012,2,2,0,0,0,0,1,4,0,1,3.98,,,0.0,0.0,0.0,0.0,0.0,0
519,1,6,2012,0,0,0,0,0,0,0,1,1,0,4.97,4.97,0.0,0.0,0.0,0.0,0.21428571428571427,0.4986754943620639,1
435,1,4,2012,0,0,0,0,1,1,0,1,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
319,4,12,2011,0,0,0,0,0,1,0,4,0,0,2.86,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0
1634,3,7,2015,0,0,0,0,0,0,0,3,0,0,2.28,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0
1272,5,7,2014,0,0,0,0,0,0,0,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
570,3,8,2012,0,0,0,0,0,0,0,3,0,0,4.48,4.48,0.0,3.0,3.0,2.0,2.8214285714285716,1.886670031967377,3
1021,6,11,2013,0,0,0,0,0,0,1,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
302,1,11,2011,0,0,0,0,0,0,0,1,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
1578,3,5,2015,12,3,0,0,0,0,0,3,0,1,2.42,2.42,0.0,1.0,0.0,1.5714285714285714,3.142857142857143,2.414681724511081,1
642,5,10,2012,21,2,0,0,0,0,0,5,0,1,10.97,10.97,0.0,0.0,0.0,0.0,0.0,0.0,0
1487,3,2,2015,0,0,0,0,0,0,0,3,0,0,0.98,0.98,0.0,0.0,9.0,2.0,3.392857142857143,3.928427125776895,8
1768,4,12,2015,0,0,0,0,1,1,0,4,0,0,2.24,2.24,0.0,0.0,0.0,0.0,0.14285714285714285,0.35634832254989934,0
1234,2,6,2014,14,1,4,1,0,1,1,2,0,1,7.67,7.67,0.0,0.0,0.0,0.8571428571428571,0.75,0.7993052538854521,0
40,5,3,2011,4,4,0,0,1,1,1,5,0,1,1.98,1.98,0.0,0.0,0.0,0.5714285714285714,0.75,1.1745763617703318,1
344,1,1,2012,28,4,0,0,1,1,0,1,1,1,2.98,2.98,0.0,0.0,3.0,0.14285714285714285,0.6071428571428571,1.1655323283657164,0
611,2,9,2012,0,0,0,0,0,0,0,2,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1479,2,2,2015,0,0,0,0,0,1,1,2,0,0,2.28,2.28,0.0,0.0,0.0,0.0,0.5714285714285714,0.959497222838568,0
1235,3,6,2014,0,0,0,0,0,0,0,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
816,4,4,2013,0,0,0,0,0,0,0,4,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1331,1,9,2014,0,0,0,0,0,0,0,1,1,0,0.2,0.2,0.0,0.0,22.0,2.142857142857143,2.9285714285714284,4.845223470201412,15
294,7,11,2011,0,0,0,0,0,0,0,7,1,0,2.48,2.48,0.0,11.0,20.0,13.142857142857142,12.214285714285714,5.646087749788035,10
128,2,6,2011,0,0,0,0,1,1,1,2,0,0,1.47,1.47,0.0,0.0,1.0,0.0,0.2857142857142857,0.8544932592822077,0
1533,7,4,2015,0,0,0,0,1,0,0,7,1,0,0.97,0.97,0.0,1.0,1.0,3.0,3.7142857142857144,2.746811523380078,4
1122,2,2,2014,0,0,0,0,0,0,0,2,0,0,1.48,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0
590,2,9,2012,0,0,0,0,1,1,1,2,0,0,5.96,5.96,0.0,7.0,4.0,2.857142857142857,2.1785714285714284,1.8268282862112655,12
1669,3,8,2015,0,0,0,0,0,0,0,3,0,0,1.47,1.47,0.0,3.0,1.0,1.7142857142857142,1.2142857142857142,1.3153549825650612,5
635,5,10,2012,0,0,0,0,0,0,0,5,0,0,2.5,2.5,0.0,0.0,0.0,0.5714285714285714,0.6071428571428571,1.5236235005501104,0
1820,7,1,2016,0,0,0,0,0,0,0,7,1,0,0.88,0.88,0.0,2.0,0.0,1.0,0.5357142857142857,1.1049431980420843,0
1407,7,12,2014,0,0,0,0,1,1,1,7,1,0,5.27,5.27,0.0,0.0,1.0,0.7142857142857143,0.32142857142857145,0.6696362433535823,3
67,4,4,2011,0,0,0,0,1,1,1,4,0,0,9.42,9.42,0.0,0.0,1.0,0.0,0.17857142857142858,0.3900210277874798,0
1399,6,11,2014,24,3,0,0,0,0,0,6,0,1,2.88,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0
375,4,2,2012,0,0,0,0,1,1,0,4,0,0,2.98,2.98,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.35634832254989934,0
558,5,8,2012,0,0,0,0,1,0,1,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1326,3,9,2014,0,0,0,0,0,1,1,3,0,0,2.98,2.98,0.0,0.0,1.0,0.8571428571428571,0.8214285714285714,0.9449111825230695,0
1322,6,9,2014,0,0,0,0,0,1,1,6,0,0,4.98,4.98,0.0,0.0,0.0,0.0,0.2857142857142857,0.4600437062282364,0
206,3,8,2011,0,0,0,0,0,0,0,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
453,5,4,2012,0,0,0,0,0,0,0,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
840,7,5,2013,0,0,0,0,0,0,0,7,1,0,1.0,1.0,0.0,0.0,6.0,1.5714285714285714,1.7142857142857142,1.8024087351866809,2
966,7,9,2013,0,0,0,0,0,0,0,7,1,0,2.47,2.47,0.0,2.0,1.0,1.1428571428571428,1.7142857142857142,2.1918560181345867,4
58,2,3,2011,0,0,0,0,0,0,0,2,0,0,6.97,6.97,0.0,0.0,2.0,0.14285714285714285,0.4642857142857143,0.5762035942360841,0
253,1,10,2011,0,0,0,0,1,0,1,1,1,0,1.28,1.28,0.0,47.0,0.0,33.0,15.0,15.724479618075101,41
1192,2,5,2014,0,0,0,0,1,0,0,2,0,0,6.97,6.97,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.4600437062282352,1
612,3,10,2012,0,0,0,0,1,1,0,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1036,7,11,2013,0,0,0,0,0,0,0,7,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
522,4,7,2012,0,0,0,0,1,1,1,4,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
830,4,5,2013,0,0,0,0,1,1,0,4,0,0,2.24,2.24,0.0,1.0,3.0,2.4285714285714284,2.5714285714285716,2.5302403842553005,5
148,1,6,2011,0,0,0,0,0,0,0,1,1,0,10.47,10.47,0.0,2.0,0.0,1.0,1.0714285714285714,0.8132500607904446,1
874,6,6,2013,14,1,0,0,0,0,0,6,0,1,0.46,0.46,0.0,2.0,3.0,1.1428571428571428,1.9285714285714286,1.8444826922788913,4
1275,1,7,2014,0,0,0,0,0,0,0,1,1,0,2.84,2.84,0.0,0.0,0.0,0.7142857142857143,1.0714285714285714,1.1841099620037074,0
102,4,5,2011,0,0,0,0,1,0,0,4,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1266,6,7,2014,0,0,0,0,0,0,0,6,0,0,12.98,12.98,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.7417981870189159,0
1691,4,9,2015,0,0,0,0,0,1,1,4,0,0,6.97,6.97,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,1.0837911120705754,1
263,4,10,2011,0,0,0,0,0,0,0,4,0,0,6.97,6.97,0.0,1.0,0.0,0.42857142857142855,0.39285714285714285,0.6852566815265063,0
538,6,7,2012,0,0,0,0,0,0,0,6,0,0,1.98,1.98,0.0,3.0,1.0,3.0,2.142857142857143,1.2682529749484521,2
129,3,6,2011,0,0,0,0,1,1,1,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
296,2,11,2011,0,0,0,0,0,0,0,2,0,0,1.97,1.97,0.0,10.0,7.0,7.0,8.428571428571429,3.436498771936896,2
1167,5,4,2014,0,0,0,0,1,1,1,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1365,7,10,2014,0,0,0,0,0,0,0,7,1,0,6.97,6.97,0.0,0.0,1.0,0.2857142857142857,0.25,0.5181877251716004,0
699,6,12,2012,0,0,0,0,0,0,0,6,0,0,2.78,2.78,0.0,13.0,8.0,10.428571428571429,10.464285714285714,4.834154281676112,7
270,4,10,2011,0,0,0,0,0,0,0,4,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1307,5,8,2014,0,0,0,0,0,0,0,5,0,0,4.44,4.44,0.0,1.0,0.0,0.7142857142857143,0.39285714285714285,0.49734746139343833,0
358,1,1,2012,0,0,0,0,0,0,0,1,1,0,1.0,1.0,0.0,27.0,0.0,27.142857142857142,22.428571428571427,13.736754081602129,19
1685,5,9,2015,0,0,0,0,1,1,1,5,0,0,4.97,4.97,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.4483951394230329,7
1043,7,12,2013,0,0,0,0,1,1,1,7,1,0,2.88,2.88,0.0,2.0,1.0,1.1428571428571428,0.9642857142857143,1.3466595945123108,0
1625,1,7,2015,0,0,0,0,0,1,1,1,1,0,6.97,6.97,0.0,0.0,0.0,0.0,0.17857142857142858,0.3900210277874791,0
88,4,4,2011,9,4,0,0,0,0,0,4,0,1,3.28,3.28,0.0,3.0,2.0,2.0,2.1785714285714284,1.8064405645433002,0
701,1,12,2012,0,0,0,0,0,0,0,1,1,0,5.27,5.27,0.0,0.0,1.0,0.0,0.39285714285714285,0.5669467095138405,0
363,6,1,2012,0,0,0,0,0,0,0,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
503,6,6,2012,0,0,0,0,0,0,1,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
950,5,9,2013,0,0,0,0,1,0,0,5,0,0,7.47,7.47,0.0,0.0,2.0,0.0,0.32142857142857145,0.7723735149271097,0
1574,6,5,2015,0,0,0,0,0,0,0,6,0,0,5.27,5.27,0.0,0.0,0.0,0.14285714285714285,0.25,0.799305253885453,0
542,3,7,2012,0,0,0,0,0,0,0,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
70,7,4,2011,0,0,0,0,1,0,1,7,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
867,6,6,2013,0,0,0,0,0,1,0,6,0,0,1.78,1.78,0.0,3.0,1.0,0.7142857142857143,0.8214285714285714,1.3892063129334598,0
1451,2,1,2015,0,0,0,0,0,0,0,2,0,0,4.68,4.68,0.0,0.0,0.0,0.2857142857142857,0.07142857142857142,0.2622652641564832,0
1446,4,1,2015,0,0,0,0,0,1,0,4,0,0,2.73,2.73,0.0,0.0,0.0,0.14285714285714285,0.17857142857142858,0.3900210277874797,1
361,4,1,2012,0,0,0,0,0,0,0,4,0,0,3.86,3.86,0.0,1.0,6.0,3.4285714285714284,3.6785714285714284,4.3805425964318,0
243,5,9,2011,0,0,0,0,0,0,0,5,0,0,6.97,6.97,0.0,0.0,0.0,0.2857142857142857,0.25,0.6454972243679029,0
1611,1,6,2015,0,0,0,0,0,0,0,1,1,0,2.78,2.78,0.0,0.0,1.0,1.2857142857142858,1.75,1.3777329741819164,3
1667,1,8,2015,0,0,0,0,0,0,0,1,1,0,1.0,1.0,0.0,3.0,3.0,4.857142857142857,4.142857142857143,4.727494722282229,0
537,5,7,2012,0,0,0,0,0,0,0,5,0,0,5.47,5.47,0.0,1.0,0.0,0.14285714285714285,0.39285714285714285,0.6852566815265062,0
1324,1,9,2014,0,0,0,0,0,1,0,1,1,0,3.93,3.93,0.0,3.0,2.0,0.8571428571428571,0.9642857142857143,1.0708993401928109,1
1200,3,5,2014,0,0,0,0,0,1,1,3,0,0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1136,2,3,2014,0,0,0,0,1,1,1,2,0,0,10.98,10.98,0.0,0.0,0.0,0.0,0.10714285714285714,0.3149703941743569,3
214,4,8,2011,0,0,0,0,0,0,0,4,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
359,2,1,2012,0,0,0,0,0,0,0,2,0,0,3.48,3.48,0.0,4.0,0.0,3.2857142857142856,2.6785714285714284,1.4670093394782449,4
1444,2,1,2015,0,0,0,0,0,1,1,2,0,0,1.28,1.28,0.0,0.0,0.0,1.0,0.25,1.0046189622236181,0
1569,1,5,2015,0,0,0,0,0,0,0,1,1,0,7.88,7.88,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.4178554470186704,0
978,5,10,2013,0,0,0,0,1,0,1,5,0,0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1209,5,5,2014,0,0,0,0,0,0,0,5,0,0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1322,6,9,2014,0,0,0,0,0,1,1,6,0,0,5.98,5.98,0.0,0.0,0.0,0.42857142857142855,0.5,0.6938886664887106,0
1579,4,5,2015,0,0,0,0,0,0,0,4,0,0,8.98,8.98,0.0,0.0,0.0,0.7142857142857143,0.75,1.0046189622236177,0
319,4,12,2011,0,0,0,0,0,1,0,4,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1698,4,9,2015,0,0,0,0,0,0,0,4,0,0,3.97,3.97,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.3563483225498991,0
1217,6,5,2014,0,0,0,0,0,0,0,6,0,0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0
180,5,7,2011,0,0,0,0,0,0,0,5,0,0,3.12,3.12,0.0,3.0,0.0,1.7142857142857142,1.25,1.5545631755148013,1
160,6,7,2011,0,0,0,0,1,1,0,6,0,0,1.98,1.98,0.0,4.0,0.0,3.2857142857142856,2.892857142857143,2.3779743280283534,4
701,1,12,2012,0,0,0,0,0,0,0,1,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
392,7,2,2012,0,0,0,0,0,0,0,7,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
1802,3,1,2016,0,0,0,0,1,0,0,3,0,0,2.28,2.28,0.0,0.0,0.0,0.5714285714285714,0.32142857142857145,0.5479640045336027,0
412,6,3,2012,0,0,0,0,0,1,1,6,0,0,5.97,5.97,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.49867549436206376,0
1290,2,8,2014,0,0,0,0,1,0,0,2,0,0,8.98,8.98,0.0,2.0,0.0,0.2857142857142857,0.4642857142857143,0.7444681351359538,4
927,3,8,2013,0,0,0,0,0,1,1,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1845,4,2,2016,0,0,0,0,0,0,0,4,0,0,5.94,5.94,0.0,1.0,0.0,1.5714285714285714,1.1071428571428572,1.3700307029348384,0
1208,4,5,2014,0,0,0,0,0,0,0,4,0,0,1.88,1.88,0.0,0.0,0.0,0.0,0.42857142857142855,0.7901510136288165,0
1819,6,1,2016,0,0,0,0,0,0,0,6,0,0,3.32,3.32,0.0,0.0,1.0,1.4285714285714286,0.6428571428571429,1.0615950861718044,1
440,6,4,2012,0,0,0,0,0,1,1,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
304,3,11,2011,0,0,0,0,0,0,0,3,0,0,3.97,3.97,0.0,0.0,0.0,0.5714285714285714,0.75,0.9279607271383371,0
1394,1,11,2014,0,0,0,0,0,0,0,1,1,0,1.96,1.96,0.0,1.0,6.0,1.1428571428571428,1.8928571428571428,1.7286107827082702,1
568,1,8,2012,0,0,0,0,0,0,0,1,1,0,2.5,2.5,0.0,1.0,2.0,1.0,1.6785714285714286,1.2187902754164621,0
1732,3,10,2015,0,0,0,0,0,0,0,3,0,0,2.98,2.98,0.0,0.0,1.0,0.14285714285714285,0.21428571428571427,0.4178554470186728,0
1277,3,7,2014,0,0,0,0,0,0,0,3,0,0,1.87,1.87,0.0,1.0,2.0,1.2857142857142858,2.142857142857143,1.4584183648679585,3
1522,3,3,2015,0,0,0,0,0,0,0,3,0,0,7.67,7.67,0.0,1.0,2.0,0.42857142857142855,0.5714285714285714,0.8357108940373439,0
1327,4,9,2014,0,0,0,0,0,0,0,4,0,0,1.25,1.25,0.0,4.0,12.0,7.571428571428571,7.214285714285714,4.817846013691228,3
977,4,10,2013,0,0,0,0,1,1,0,4,0,0,5.98,5.98,0.0,3.0,0.0,0.5714285714285714,0.75,0.9670497325294005,0
13,6,2,2011,0,0,0,0,1,0,0,6,0,0,,,,0.0,,0.0,,,0
1146,5,3,2014,0,0,0,0,0,0,0,5,0,0,2.99,3.97,-0.98,0.0,0.0,0.2857142857142857,0.7142857142857143,1.1818736805705574,14
1672,6,8,2015,0,0,0,0,0,0,0,6,0,0,2.98,2.98,0.0,0.0,0.0,0.7142857142857143,1.1428571428571428,1.580302027257606,0
176,1,7,2011,0,0,0,0,0,0,0,1,1,0,2.64,2.64,0.0,0.0,0.0,0.0,0.10714285714285714,0.41626965212518563,0
255,3,10,2011,20,3,0,0,1,0,0,3,0,1,1.25,1.25,0.0,3.0,12.0,4.571428571428571,4.571428571428571,4.557684365166898,6
30,2,2,2011,0,0,0,0,0,0,0,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1855,7,2,2016,0,0,0,0,0,0,0,7,1,0,3.24,3.24,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.35634832254989823,0
176,1,7,2011,0,0,0,0,0,0,0,1,1,0,3.28,3.28,0.0,3.0,2.0,2.4285714285714284,1.3214285714285714,1.722478219581083,3
797,6,4,2013,0,0,0,0,1,0,0,6,0,0,1.0,1.0,0.0,7.0,1.0,18.857142857142858,13.321428571428571,10.523531203674473,1
796,5,4,2013,0,0,0,0,1,1,1,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1122,2,2,2014,0,0,0,0,0,0,0,2,0,0,2.98,2.98,0.0,1.0,0.0,0.7142857142857143,0.32142857142857145,0.6118321864193027,0
1182,6,4,2014,0,0,0,0,0,0,0,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1721,6,10,2015,0,0,0,0,0,1,1,6,0,0,5.97,5.97,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,0.6784669927988102,0
359,2,1,2012,0,0,0,0,0,0,0,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
